accession,start,end,type,strain_id,doi,feature,locus,id,predicted_function
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06860,CNAG_06860-mR_1-CD3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06860,CNAG_06860-mR_1-CD4,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06860,CNAG_06860-mR_1-CD5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06860,CNAG_06860-mR_1-CD6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06860,CNAG_06860-mR_1-CD7,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06860,CNAG_06860-mR_1-CD8,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06860,CNAG_06860-mR_1-CD9,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06865,CNAG_06865-mR_1-CD2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_06865,CNAG_06865-mR_1-CD3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD10,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD11,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD12,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD13,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD14,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD4,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD7,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD8,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,CDS,CNAG_07403,CNAG_07403-mR_1-CD9,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex10,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex11,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex13,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex14,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex4,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex7,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex8,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06819,CNAG_06819-mR_1-ex9,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06824,CNAG_06824-mR_1-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06824,CNAG_06824-mR_1-ex3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06824,CNAG_06824-mR_1-ex4,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06830,CNAG_06830-mR_1-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06830,CNAG_06830-mR_1-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex10,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex11,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex12,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex13,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex14,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex15,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex4,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex7,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex8,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06845,CNAG_06845-mR_1-ex9,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_1-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_1-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_1-ex4,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_1-ex5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_1-ex6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_2-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_2-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_2-ex3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_2-ex5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_2-ex6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_2-ex7,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_3-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_3-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_3-ex3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_3-ex5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_3-ex6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06853,CNAG_06853-mR_3-ex7,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex10,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex11,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex12,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex13,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex14,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex15,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex16,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex17,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex18,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex19,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex21,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex22,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex23,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex24,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex25,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex26,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex4,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex7,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex8,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06860,CNAG_06860-mR_1-ex9,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06865,CNAG_06865-mR_1-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_06865,CNAG_06865-mR_1-ex3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex10,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex11,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex12,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex13,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex14,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex3,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex4,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex5,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex6,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex7,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex8,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,exon,CNAG_07403,CNAG_07403-mR_1-ex9,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06819,CNAG_06819-mR_1-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06824,CNAG_06824-mR_1-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06824,CNAG_06824-mR_1-fi2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06830,CNAG_06830-mR_1-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06845,CNAG_06845-mR_1-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06853,CNAG_06853-mR_1-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06853,CNAG_06853-mR_2-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06853,CNAG_06853-mR_2-fi2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06853,CNAG_06853-mR_3-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06853,CNAG_06853-mR_3-fi2,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06860,CNAG_06860-mR_1-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_06865,CNAG_06865-mR_1-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,five_prime_UTR,CNAG_07403,CNAG_07403-mR_1-fi1,n/a
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_02018,CNAG_02018,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06817,CNAG_06817,uric acid xanthine permease
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06818,CNAG_06818,Putative Zn(II)2Cys6 transcription factor
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06819,CNAG_06819,DNA helicase INO80
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06820,CNAG_06820,"hypothetical protein, variant"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06821,CNAG_06821,"ferric reductase transmembrane component 4, variant"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06822,CNAG_06822,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06823,CNAG_06823,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06824,CNAG_06824,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06825,CNAG_06825,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06826,CNAG_06826,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06827,CNAG_06827,"hypothetical protein, variant"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06828,CNAG_06828,solute carrier family 36 (proton-coupled amino acid transporter)
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06829,CNAG_06829,Squalene monooxygenase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06830,CNAG_06830,Histidinol dehydrogenase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06831,CNAG_06831,"hypothetical protein, variant"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06832,CNAG_06832,"glucosidase, variant 2"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06833,CNAG_06833,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06834,CNAG_06834,dolichyl-phosphate-mannose-protein mannosyltransferase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06835,CNAG_06835,glucosidase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06836,CNAG_06836,oxidoreductase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06837,CNAG_06837,PH domain-containing protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06838,CNAG_06838,mitochondrial RNA helicase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06839,CNAG_06839,Methylene-fatty-acyl-phospholipid synthase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06840,CNAG_06840,"elongation factor 2, variant"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06843,CNAG_06843,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06844,CNAG_06844,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06845,CNAG_06845,STE/STE11/CDC15 protein kinase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06846,CNAG_06846,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06847,CNAG_06847,small subunit ribosomal protein S28
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06849,CNAG_06849,"saccharopine dehydrogenase (NAD, L-lysine forming)"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06852,CNAG_06852,transcriptional coactivator HFI1/ADA1
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06853,CNAG_06853,"hypothetical protein, variant 2"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06854,CNAG_06854,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06860,CNAG_06860,nuclear protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06861,CNAG_06861,putative TFIID and saga complex component
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06862,CNAG_06862,"vacuolar protein, variant 2"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06864,CNAG_06864,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06865,CNAG_06865,translation machinery-associated protein 16
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06866,CNAG_06866,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06867,CNAG_06867,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06868,CNAG_06868,Phosphopyruvate hydratase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06869,CNAG_06869,"HPP family protein, variant 2"
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06870,CNAG_06870,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06871,CNAG_06871,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06872,CNAG_06872,5-oxoprolinase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06873,CNAG_06873,5-oxoprolinase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06874,CNAG_06874,HpcH/HpaI aldolase/citrate lyase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06875,CNAG_06875,allantoate permease
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_06876,CNAG_06876,Alpha-ketoglutarate-dependent taurine dioxygenase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_07399,CNAG_07399,hypothetical protein
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_07400,CNAG_07400,aspartate-tRNA(Asn) ligase
CP091249,0,176000,DELETION,"MCM 136 - A, MCM 450 - A, MCM 531 - C",0,gene,CNAG_07401,CNAG_07401,hypothetical protein
