accession,start,end,type,strain_id,doi,feature,locus,id,predicted_function
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01232,exon_CNAG_01232-t26_1-E5,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01232,exon_CNAG_01232-t26_1-E7,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01232,exon_CNAG_01232-t26_1-E8,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01232,exon_CNAG_01232-t26_1-E9,n/a
CP003824.1,805000,944000,DUPLICATION,"MCM 012, MCM 012",7620,exon,CNAG_01235,exon_CNAG_01235-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01235,exon_CNAG_01235-t26_1-E2,n/a
CP003824.1,805000,944000,DUPLICATION,"MCM 012, MCM 012",7620,exon,CNAG_01235,exon_CNAG_01235-t26_1-E3,n/a
CP003824.1,805000,944000,DUPLICATION,"MCM 012, MCM 012",7620,exon,CNAG_01235,exon_CNAG_01235-t26_1-E5,n/a
CP003824.1,805000,944000,DUPLICATION,"MCM 012, MCM 012",7620,exon,CNAG_01235,exon_CNAG_01235-t26_1-E6,n/a
CP003824.1,805000,944000,DUPLICATION,"MCM 012, MCM 012",7620,exon,CNAG_01235,exon_CNAG_01235-t26_1-E7,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01235,exon_CNAG_01235-t26_2-E2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01240,exon_CNAG_01240-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01240,exon_CNAG_01240-t26_1-E3,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_01245,exon_CNAG_01245-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_07435,exon_CNAG_07435-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_07435,exon_CNAG_07435-t26_1-E2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12453,exon_CNAG_12453-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12453,exon_CNAG_12453-t26_1-E2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12453,exon_CNAG_12453-t26_1-E3,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12453,exon_CNAG_12453-t26_1-E4,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12454,exon_CNAG_12454-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12454,exon_CNAG_12454-t26_1-E2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12455,exon_CNAG_12455-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12455,exon_CNAG_12455-t26_1-E2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12455,exon_CNAG_12455-t26_1-E3,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12456,exon_CNAG_12456-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12456,exon_CNAG_12456-t26_1-E2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12457,exon_CNAG_12457-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12457,exon_CNAG_12457-t26_1-E2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12458,exon_CNAG_12458-t26_1-E1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,exon,CNAG_12458,exon_CNAG_12458-t26_1-E2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01209-t26_1,utr_CNAG_01209-t26_1_1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01215-t26_1,utr_CNAG_01215-t26_1_1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01224-t26_1,utr_CNAG_01224-t26_1_1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01232-t26_1,utr_CNAG_01232-t26_1_1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01235-t26_1,utr_CNAG_01235-t26_1_1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01235-t26_2,utr_CNAG_01235-t26_2_1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01240-t26_1,utr_CNAG_01240-t26_1_1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01245-t26_1,utr_CNAG_01245-t26_1_2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_01245-t26_1,utr_CNAG_01245-t26_1_3,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,five_prime_UTR,CNAG_07435-t26_1,utr_CNAG_07435-t26_1_2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA,CNAG_12453,CNAG_12453-t26_1,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA,CNAG_12454,CNAG_12454-t26_1,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA,CNAG_12455,CNAG_12455-t26_1,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA,CNAG_12456,CNAG_12456-t26_1,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA,CNAG_12457,CNAG_12457-t26_1,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA,CNAG_12458,CNAG_12458-t26_1,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA_gene,CNAG_12453,CNAG_12453,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA_gene,CNAG_12454,CNAG_12454,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA_gene,CNAG_12455,CNAG_12455,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA_gene,CNAG_12456,CNAG_12456,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA_gene,CNAG_12457,CNAG_12457,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,ncRNA_gene,CNAG_12458,CNAG_12458,unspecified product
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01199,CNAG_01199,nuclear pore complex protein Nup62
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01200,CNAG_01200,pre-mRNA-splicing factor 38A
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01201,CNAG_01201,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01202,CNAG_01202,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01203,CNAG_01203,dual specificity phosphatase 12
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01204,CNAG_01204,ATP synthase F1%2C delta subunit
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01207,CNAG_01207,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01208,CNAG_01208,calcium-channel protein CCH1
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01209,CNAG_01209,1-phosphatidylinositol-3-phosphate 5-kinase
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01210,CNAG_01210,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01211,CNAG_01211,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01212,CNAG_01212,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01213,CNAG_01213,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01214,CNAG_01214,alpha-1%2C6-mannosyltransferase
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01215,CNAG_01215,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01216,CNAG_01216,6-phosphogluconolactonase
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01217,CNAG_01217,protein MPE1
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01220,CNAG_01220,mitochondrial FAD-linked sulfhydryl oxidase ERV1
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01221,CNAG_01221,di-trans%2Cpoly-cis-decaprenylcistransferase
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01222,CNAG_01222,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01223,CNAG_01223,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01224,CNAG_01224,large subunit ribosomal protein L18-A
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01228,CNAG_01228,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01229,CNAG_01229,L-mandelate dehydrogenase
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01230,CNAG_01230,chitin deacetylase 2
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01231,CNAG_01231,agmatinase
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01232,CNAG_01232,calcium-translocating P-type ATPase%2C PMCA-type
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01233,CNAG_01233,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01234,CNAG_01234,spore wall assembly-associated protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01235,CNAG_01235,DNA-directed RNA polymerase II subunit RPB2%2C variant
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01236,CNAG_01236,rRNA-processing protein EBP2
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01237,CNAG_01237,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01238,CNAG_01238,arginine biosynthesis ArgJ%2C mitochondrial
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01239,CNAG_01239,Chitin deacetylase
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01240,CNAG_01240,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01241,CNAG_01241,enzyme regulator
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01242,CNAG_01242,CCAAT-binding transcription factor HapX
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01243,CNAG_01243,histone-lysine N-methyltransferase%2C H3 lysine-4 specific
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01244,CNAG_01244,hypothetical protein%2C variant
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01245,CNAG_01245,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01246,CNAG_01246,hypothetical protein%2C variant 2
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01247,CNAG_01247,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01248,CNAG_01248,vacuole morphology and inheritance protein 14
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01249,CNAG_01249,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_01250,CNAG_01250,tRNA ligase
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_07432,CNAG_07432,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_07433,CNAG_07433,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_07434,CNAG_07434,HAD hydrolase%2C family IIID
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_07435,CNAG_07435,Transcriptional activator HAP2%2C putative
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,protein_coding_gene,CNAG_07981,CNAG_07981,hypothetical protein
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,three_prime_UTR,CNAG_01209-t26_1,utr_CNAG_01209-t26_1_2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,three_prime_UTR,CNAG_01215-t26_1,utr_CNAG_01215-t26_1_2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,three_prime_UTR,CNAG_01224-t26_1,utr_CNAG_01224-t26_1_2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,three_prime_UTR,CNAG_01232-t26_1,utr_CNAG_01232-t26_1_2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,three_prime_UTR,CNAG_01235-t26_1,utr_CNAG_01235-t26_1_2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,three_prime_UTR,CNAG_01235-t26_2,utr_CNAG_01235-t26_2_2,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,three_prime_UTR,CNAG_01245-t26_1,utr_CNAG_01245-t26_1_1,n/a
CP003824.1,805000,944000,DUPLICATION,MCM 012,7620,three_prime_UTR,CNAG_07435-t26_1,utr_CNAG_07435-t26_1_1,n/a
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,exon,CNAG_12697,exon_CNAG_12697-t26_1-E1,n/a
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,exon,CNAG_12698,exon_CNAG_12698-t26_1-E1,n/a
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,ncRNA,CNAG_12697,CNAG_12697-t26_1,unspecified product
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,ncRNA,CNAG_12698,CNAG_12698-t26_1,unspecified product
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,ncRNA_gene,CNAG_12697,CNAG_12697,unspecified product
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,ncRNA_gene,CNAG_12698,CNAG_12698,unspecified product
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,protein_coding_gene,CNAG_05910,CNAG_05910,hypothetical protein
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,protein_coding_gene,CNAG_05911,CNAG_05911,hypothetical protein
CP003826.1,1189000,1196000,DELETION,MCM 012,7620,protein_coding_gene,CNAG_05912,CNAG_05912,hypothetical protein
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS1,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS10,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS12,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS13,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS14,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS2,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS3,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS4,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS5,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS6,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS7,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS8,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,CDS,CNAG_03478,CNAG_03478-t26_1-p1-CDS9,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E1,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E10,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E12,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E13,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E14,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E2,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E3,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E4,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E5,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E6,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E7,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E8,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_03478,exon_CNAG_03478-t26_1-E9,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_12781,exon_CNAG_12781-t26_1-E1,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,exon,CNAG_12782,exon_CNAG_12782-t26_1-E1,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,five_prime_UTR,CNAG_03478-t26_1,utr_CNAG_03478-t26_1_1,n/a
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,ncRNA,CNAG_12781,CNAG_12781-t26_1,unspecified product
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,ncRNA,CNAG_12782,CNAG_12782-t26_1,unspecified product
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,ncRNA_gene,CNAG_12781,CNAG_12781,unspecified product
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,ncRNA_gene,CNAG_12782,CNAG_12782,unspecified product
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,protein_coding_gene,CNAG_03476,CNAG_03476,Spermidine synthase
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,protein_coding_gene,CNAG_03477,CNAG_03477,hypothetical protein
CP003827.1,1059000,1066500,DELETION,MCM 012,7620,protein_coding_gene,CNAG_03478,CNAG_03478,hypothetical protein
